step,amplitude
0,0.0010000000000000124
1,0.00099934224280943365
2,0.00099894758849508407
3,0.00099850072894422815
4,0.00099806447657615409
5,0.00099762635171255268
6,0.00099718882703002387
7,0.00099675141382750214
8,0.00099631420829932624
9,0.00099587719144545741
10,0.00099544036688692969
11,0.00099500373381623667
12,0.00099456729229008126
13,0.00099413104219725815
14,0.00099369498345894367
15,0.0009932591159902541
16,0.00099282343970748168
17,0.00099238795452672975
18,0.00099195266036416541
19,0.00099151755713601064
20,0.00099108264475850191
21,0.00099064792314793688
22,0.00099021339222066067
23,0.00098977905189302448
24,0.00098934490208137929
25,0.00098891094270220467
26,0.00098847717367199885
27,0.00098804359490719715
28,0.00098761020632437023
29,0.00098717700784008524
30,0.00098674399937100348
31,0.00098631118083373744
32,0.00098587855214500022
33,0.00098544611322150689
34,0.00098501386398002649
35,0.00098458180433734738
36,0.0009841499342102772
37,0.00098371825351573896
38,0.00098328676217062792
39,0.00098285546009188422
40,0.00098242434719651066
41,0.00098199342340148511
42,0.00098156268862388432
43,0.00098113214278078243
44,0.00098070178578933426
45,0.00098027161756669809
46,0.00097984163803005843
47,0.00097941184709664686
48,0.000978982244683742
49,0.00097855283070867605
50,0.00097812360508878985
51,0.00097769456774140584
52,0.00097726571858401385
53,0.00097683705753403216
54,0.00097640858450896316
55,0.0009759802994263278
56,0.00097555220220366882
57,0.00097512429275862275
58,0.0009746965710087707
59,0.00097426903687185934
60,0.00097384169026555069
61,0.00097341453110760237
62,0.00097298755931573557
63,0.00097256077480782871
64,0.00097213417750172495
65,0.00097170776731529533
66,0.00097128154416648179
67,0.00097085550797320187
68,0.00097042965865350086
69,0.00097000399612537543
70,0.00096957852030691747
71,0.00096915323111624078
72,0.00096872812847143767
73,0.00096830321229069013
74,0.00096787848249225538
75,0.00096745393899433407
76,0.00096702958171525756
77,0.00096660541057327356
78,0.00096618142548680517
79,0.0009657576263741827
80,0.0009653340131538776
81,0.00096491058574430801
82,0.00096448734406403907
83,0.0009640642880315417
84,0.00096364141756541204
85,0.00096321873258424712
86,0.00096279623300666618
87,0.00096237391875140274
88,0.00096195178973712298
89,0.00096152984588255544
90,0.00096110808710653825
91,0.00096068651332784842
92,0.00096026512446536149
93,0.00095984392043795702
94,0.00095942290116458114
95,0.00095900206656416068
96,0.00095858141655567105
97,0.00095816095105824193
98,0.00095774066999084297
99,0.00095732057327260539
100,0.00095690066082268824
101,0.00095648093256026859
102,0.00095606138840453663
103,0.00095564202827471724
104,0.00095522285209012918
105,0.00095480385977008114
106,0.00095438505123390577
107,0.00095396642640100087
108,0.00095354798519074779
109,0.00095312972752269632
110,0.00095271165331627084
111,0.00095229376249101195
112,0.00095187605496646415
113,0.00095145853066226562
114,0.00095104118949802992
115,0.000950624031393413
116,0.00095020705626812601
117,0.00094979026404192228
118,0.00094937365463456801
119,0.00094895722796587876
120,0.00094854098395568049
121,0.00094812492252386704
122,0.00094770904359036973
123,0.00094729334707508968
124,0.00094687783289807998
125,0.000946462500979289
126,0.00094604735123881981
127,0.00094563238359675946
128,0.0009452175979732184
129,0.00094480299428837517
130,0.00094438857246239801
131,0.00094397433241553671
132,0.0009435602740680356
133,0.00094314639734025224
134,0.00094273270215247836
135,0.0009423191884250663
136,0.0009419058560784547
137,0.00094149270503306843
138,0.00094107973520937682
139,0.0009406669465279212
140,0.00094025433890921445
141,0.00093984191227385982
142,0.00093942966654246508
143,0.00093901760163567704
144,0.00093860571747417492
145,0.00093819401397867959
146,0.00093778249106993489
147,0.00093737114866874723
148,0.00093695998669595542
149,0.000936549005072392
150,0.00093613820371894589
151,0.0009357275825565448
152,0.00093531714150615192
153,0.00093490688048879548
154,0.00093449679942545296
155,0.00093408689823725637
156,0.00093367717684526429
157,0.00093326763517058268
158,0.0009328582731344614
159,0.00093244909065804153
160,0.00093204008766260263
161,0.00093163126406935529
162,0.00093122261979967913
163,0.0009308141547748974
164,0.00093040586891636576
165,0.00092999776214551554
166,0.00092958983438378177
167,0.00092918208555264295
168,0.00092877451557361716
169,0.00092836712436827787
170,0.00092795991185818175
171,0.00092755287796494749
172,0.00092714602261022923
173,0.00092673934571575105
174,0.00092633284720318074
175,0.00092592652699428088
176,0.00092552038501084026
177,0.00092511442117475067
178,0.000924708635407802
179,0.00092430302763189137
180,0.00092389759776896965
181,0.00092349234574096628
182,0.00092308727146994305
183,0.00092268237487784445
184,0.00092227765588681003
185,0.00092187311441887089
186,0.00092146875039623077
187,0.00092106456374098529
188,0.00092066055437536995
189,0.00092025672222162131
190,0.00091985306720203364
191,0.00091944958923885218
192,0.00091904628825445597
193,0.00091864316417120779
194,0.00091824021691147041
195,0.00091783744639778746
196,0.00091743485255250739
197,0.00091703243529823824
198,0.00091663019455745032
199,0.00091622813025276381
200,0.00091582624230675887
201,0.00091542453064210748
202,0.00091502299518146071
203,0.00091462163584754249
204,0.00091422045256308931
205,0.00091381944525091509
