step,amplitude
0,0.0010000000000000124
1,0.000999342242809433
2,0.00099763423733653135
3,0.00099509137360971308
4,0.00099188804569039766
5,0.00098816505860227304
6,0.00098403578149932605
7,0.00097959124001736723
8,0.00097490431575765815
9,0.00097003319783581308
10,0.00096502421063469012
11,0.00095991412339763507
12,0.00095473203102932247
13,0.00094950088131415949
14,0.00094423871154831844
15,0.00093895964711907616
16,0.00093367470566660447
17,0.00092839244293312561
18,0.00092311947007018061
19,0.00091786086686812996
20,0.00091262051094860455
21,0.0009074013392849059
22,0.00090220555537679436
23,0.00089703479289765346
24,0.00089189024457431588
25,0.00088677276337121745
26,0.00088168294167370847
27,0.00087662117304362539
28,0.00087158770020937567
29,0.00086658265221583176
30,0.0008616060730638255
31,0.00085665794369066037
32,0.00085173819875685852
33,0.0008468467393976018
34,0.00084198344285032881
35,0.00083714816967443131
36,0.00083234076912274161
37,0.00082756108310186316
38,0.00082280894906046277
39,0.00081808420206819308
40,0.00081338667628758543
41,0.00080871620599457807
42,0.00080407262626583473
43,0.00079945577342325244
44,0.00079486548530375352
45,0.00079030160140477394
46,0.00078576396294430066
47,0.00078125241286255737
48,0.00077676679578617624
49,0.00077230695796948266
50,0.00076787274722334696
51,0.00076346401283843045
52,0.00075908060550827793
53,0.00075472237725489962
54,0.00075038918135915411
55,0.00074608087229647907
56,0.00074179730567912653
57,0.00073753833820411818
58,0.0007333038276073721
59,0.00072909363262325824
60,0.0007249076129491437
61,0.00072074562921448971
62,0.00071660754295394577
63,0.00071249321658392486
64,0.00070840251338235834
65,0.00070433529747072465
66,0.00070029143379876288
67,0.00069627078813076402
68,0.0006922732270336681
69,0.00068829861786625312
70,0.00068434682876995345
71,0.00068041772865996201
72,0.00067651118721782032
73,0.00067262707488407731
74,0.00066876526285187708
75,0.00066492562306093251
76,0.0006611080281916196
77,0.00065731235165985441
78,0.00065353846761166299
79,0.00064978625091847238
80,0.00064605557717226298
81,0.00064234632268095804
82,0.00063865836446405113
83,0.0006349915802480497
84,0.00063134584846235642
85,0.00062772104823492368
86,0.00062411705938817232
87,0.00062053376243492719
88,0.00061697103857421794
89,0.00061342876968742942
90,0.00060990683833427083
91,0.00060640512774880868
