step,amplitude
0,0.0010000000000000124
1,0.00099934224280943452
2,0.00099973559919020144
3,0.00099929133294530416
4,0.00099951280421502371
5,0.00099920659282167401
6,0.00099931750797592001
7,0.00099909963317090203
8,0.00099914018625446512
9,0.00099897824182976409
10,0.00099897449038440032
11,0.00099884757908236753
12,0.00099881623790464848
13,0.00099871102547375375
14,0.00099866270382173439
15,0.00099857077170002035
16,0.00099851213161824886
17,0.00099842822243626297
18,0.00099836340093180593
19,0.00099828426890166927
20,0.00099821580470970186
21,0.00099813947050152326
22,0.00099806890158498024
23,0.00099799417446409214
24,0.00099792241918843011
25,0.00099784859377025949
26,0.00099777619150532475
27,0.00099770285737594915
28,0.00099763011871708217
29,0.00099755704223865988
30,0.00099748414172778628
31,0.00099741119352459513
32,0.00099733822617807362
33,0.00099726533721975256
34,0.00099719235252483641
35,0.00099711948791068156
36,0.0009970465099579317
37,0.00099697365352541148
38,0.00099690069271762805
39,0.00099682783818319672
40,0.00099675489789786595
41,0.00099668204388122291
42,0.00099660912415722343
43,0.00099653627147469354
44,0.00099646337097766694
45,0.00099639052123389436
46,0.00099631763824860179
47,0.00099624479315234987
48,0.00099617192604113647
49,0.00099609908711060439
50,0.00099602623449056207
51,0.00099595340295882489
52,0.00099588056373965997
53,0.00099580774055461462
54,0.00099573491391436375
55,0.00099566209977781906
56,0.0009955892851161662
57,0.00099551648053312122
58,0.00099544367742224519
59,0.00099537088274807362
60,0.00099529809088886104
61,0.00099522530636900002
62,0.00099515252555563939
63,0.0009950797513568557
64,0.00099500698144960723
65,0.00099493421768342971
66,0.00099486145858845355
67,0.0009947887053284362
68,0.00099471595698321833
69,0.0009946432142770537
70,0.00099457047664036949
71,0.00099449774451846359
72,0.00099442501756305209
73,0.00099435229604438323
74,0.00099427957975228788
75,0.00099420686884843209
76,0.00099413416320772276
77,0.00099406146292528672
78,0.00099398876792792471
79,0.00099391607827049866
80,0.00099384339391090011
81,0.00099377071488000886
82,0.00099369804115418845
83,0.00099362537275020086
84,0.00099355270965515428
85,0.00099348005187764165
86,0.00099340739941092141
87,0.00099333475225901811
88,0.000993262110418551
89,0.00099318947389109803
90,0.00099311684267505197
91,0.00099304421677068972
92,0.00099297159617734105
93,0.00099289898089467699
94,0.00099282637092237358
95,0.00099275376625985708
96,0.00099268116690703055
97,0.00099260857286316583
98,0.0009925359841281851
99,0.00099246340070147511
100,0.00099239082258284418
101,0.00099231824977167563
102,0.00099224568226779879
103,0.00099217312007065291
104,0.00099210056317999146
105,0.00099202801159531677
106,0.00099195546531632528
107,0.00099188292434255728
108,0.00099181038867368837
109,0.00099173785830927058
110,0.00099166533324897472
111,0.00099159281349235845
112,0.00099152029903906442
113,0.00099144778988870686
114,0.00099137528604086988
115,0.00099130278749520154
116,0.00099123029425129679
117,0.00099115780630877333
118,0.00099108532366724259
119,0.000991012846326293
120,0.0009909403742855618
121,0.00099086790754465714
122,0.00099079544610320997
123,0.00099072298996078726
124,0.00099065053911705854
125,0.00099057809357160249
126,0.00099050565332403054
127,0.00099043321837394543
128,0.00099036078872098113
129,0.00099028836436476381
130,0.00099021594530486067
131,0.00099014353154091932
132,0.00099007112307255164
133,0.0009899987198993673
134,0.00098992632202097078
135,0.00098985392943698436
136,0.00098978154214698303
137,0.00098970916015062244
138,0.00098963678344752854
139,0.00098956441203726874
140,0.00098949204591948351
141,0.00098941968509377474
142,0.00098934732955976057
143,0.00098927497931705719
144,0.00098920263436525651
145,0.00098913029470399467
146,0.0009890579603328896
147,0.00098898563125155835
148,0.00098891330745959198
149,0.00098884098895661706
150,0.00098876867574222032
151,0.00098869636781603919
152,0.00098862406517769117
153,0.00098855176782678355
154,0.00098847947576290911
155,0.00098840718898573934
156,0.00098833490749482993
157,0.00098826263128981313
158,0.00098819036037029124
159,0.00098811809473592317
160,0.00098804583438625877
161,0.00098797357932092983
162,0.00098790132953957099
163,0.00098782908504177589
164,0.00098775684582717849
165,0.00098768461189535552
166,0.0009876123832459813
167,0.00098754015987861216
168,0.00098746794179287514
169,0.00098739572898844303
170,0.00098732352146486176
171,0.00098725131922175165
172,0.00098717912225875924
173,0.00098710693057546626
174,0.00098703474417148433
175,0.00098696256304645871
176,0.00098689038719997264
177,0.00098681821663164685
178,0.00098674605134110665
179,0.00098667389132797343
180,0.00098660173659184691
181,0.00098652958713234241
182,0.00098645744294908609
183,0.00098638530404164147
184,0.00098631317040968522
185,0.00098624104205278541
186,0.000986168918970612
187,0.00098609680116274107
188,0.0009860246886287745
189,0.00098595258136835538
190,0.00098588047938107559
191,0.00098580838266658691
192,0.00098573629122446021
193,0.00098566420505433877
194,0.00098559212415583707
195,0.00098552004852851685
196,0.0009854479781720841
197,0.00098537591308606523
198,0.00098530385327012544
199,0.0009852317987238924
200,0.00098515974944693549
201,0.00098508770543887349
202,0.00098501566669936683
203,0.0009849436332279905
204,0.00098487160502436829
205,0.00098479958208810251
206,0.00098472756441883016
207,0.00098465555201616311
208,0.00098458354487967613
209,0.0009845115430090483
210,0.00098443954640386436
211,0.00098436755506373314
212,0.00098429556898829208
213,0.00098422358817710554
214,0.0009841516126298318
215,0.00098407964234607705
216,0.00098400767732547269
217,0.00098393571756760561
218,0.00098386376307211718
219,0.00098379181383860255
220,0.0009837198698666675
221,0.00098364793115595121
222,0.00098357599770605079
223,0.00098350406951660087
224,0.00098343214658721005
225,0.00098336022891745245
226,0.00098328831650703512
227,0.00098321640935548297
228,0.00098314450746247637
229,0.000983072610827576
230,0.00098300071945045184
231,0.00098292883333066564
232,0.00098285695246787242
233,0.00098278507686167015
234,0.00098271320651167069
235,0.00098264134141750085
236,0.00098256948157878377
237,0.00098249762699512263
238,0.00098242577766613124
239,0.00098235393359142665
240,0.00098228209477063222
241,0.00098221026120333681
242,0.00098213843288921148
243,0.00098206660982781148
244,0.00098199479201879335
245,0.0009819229794617581
246,0.00098185117215630652
247,0.0009817793701020908
248,0.00098170757329870632
249,0.00098163578174576861
250,0.00098156399544289041
251,0.00098149221438969809
252,0.00098142043858579658
253,0.00098134866803079967
254,0.00098127690272433593
255,0.00098120514266600615
256,0.00098113338785544733
257,0.00098106163829225226
258,0.00098098989397607701
259,0.00098091815490648142
260,0.00098084642108313891
261,0.00098077469250562469
262,0.00098070296917356775
263,0.00098063125108654634
264,0.00098055953824427401
265,0.0009804878306462672
266,0.00098041612829220283
267,0.00098034443118168732
268,0.00098027273931433558
269,0.00098020105268973754
270,0.00098012937130753609
271,0.00098005769516732832
272,0.00097998602426877792
273,0.00097991435861144232
274,0.00097984269819497219
275,0.00097977104301894143
276,0.00097969939308304083
277,0.00097962774838684214
278,0.00097955610892994766
279,0.00097948447471203366
280,0.00097941284573264497
281,0.0009793412219914286
282,0.00097926960348799965
283,0.00097919799022199512
284,0.00097912638219300454
285,0.00097905477940066644
286,0.00097898318184459591
287,0.00097891158952439898
288,0.00097884000243968184
289,0.0009787684205900839
290,0.00097869684397523739
291,0.00097862527259470994
292,0.00097855370644815112
293,0.00097848214553519362
294,0.00097841058985539834
295,0.0009783390394084233
296,0.0009782674941938949
297,0.00097819595421140201
298,0.000978124419460576
299,0.00097805288994102352
300,0.00097798136565240262
301,0.00097790984659426659
302,0.00097783833276630602
303,0.00097776682416808418
304,0.00097769532079921922
305,0.0009776238226593373
306,0.00097755232974805354
307,0.00097748084206502055
308,0.00097740935960980682
309,0.00097733788238207084
310,0.00097726641038141252
311,0.00097719494360746909
312,0.0009771234820597904
313,0.00097705202573806506
314,0.00097698057464189951
315,0.00097690912877089042
316,0.00097683768812466374
317,0.00097676625270284368
318,0.00097669482250503691
319,0.00097662339753090449
320,0.00097655197778000831
321,0.00097648056325198244
322,0.00097640915394643852
323,0.0009763377498630076
324,0.00097626635100128679
325,0.00097619495736092502
326,0.00097612356894153209
327,0.00097605218574271151
328,0.00097598080776408196
329,0.00097590943500528609
330,0.00097583806746595592
331,0.00097576670514565843
332,0.00097569534804404384
333,0.00097562399616072076
334,0.00097555264949529953
335,0.00097548130804740046
336,0.00097540997181665644
337,0.0009753386408026699
338,0.00097526731500507697
339,0.00097519599442349937
340,0.00097512467905754127
341,0.00097505336890680498
342,0.00097498206397096221
343,0.00097491076424956018
344,0.00097483946974226399
345,0.00097476818044867834
346,0.00097469689636843189
347,0.00097462561750113683
348,0.00097455434384641942
349,0.00097448307540387092
350,0.0009744118121731509
351,0.00097434055415386101
352,0.00097426930134560748
353,0.00097419805374804064
354,0.00097412681136073095
355,0.00097405557418332321
356,0.00097398434221544078
357,0.00097391311545673561
358,0.00097384189390676385
359,0.00097377067756517605
360,0.00097369946643158483
361,0.00097362826050558361
362,0.00097355705978685028
363,0.00097348586427495538
364,0.00097341467396954058
365,0.00097334348887020527
366,0.00097327230897662073
367,0.00097320113428834491
368,0.00097312996480502698
369,0.00097305880052627901
370,0.00097298764145172965
371,0.00097291648758099272
372,0.00097284533891368451
373,0.00097277419544939314
374,0.0009727030571878185
375,0.00097263192412850186
376,0.00097256079627108956
377,0.00097248967361522945
378,0.00097241855616049002
379,0.00097234744390656399
380,0.00097227633685297975
381,0.00097220523499943156
382,0.00097213413834550198
383,0.0009720630468908096
384,0.00097199196063498775
385,0.00097192087957764491
386,0.00097184980371842113
387,0.00097177873305691678
388,0.00097170766759278882
389,0.00097163660732558534
390,0.00097156555225495788
391,0.0009714945023805671
392,0.00097142345770200608
393,0.00097135241821886403
394,0.00097128138393078045
395,0.0009712103548374124
396,0.00097113933093833109
397,0.00097106831223316853
398,0.00097099729872156802
399,0.00097092629040312168
400,0.00097085528727744366
401,0.0009707842893442038
402,0.00097071329660296788
403,0.00097064230905340165
404,0.00097057132669510168
405,0.00097050034952767439
406,0.00097042937755075181
407,0.00097035841076399492
408,0.0009702874491669672
409,0.00097021649275929244
410,0.00097014554154061926
411,0.00097007459551055918
412,0.00097000365466872861
413,0.0009699327190147354
414,0.00096986178854823737
415,0.00096979086326881754
416,0.00096971994317610315
417,0.00096964902826972581
418,0.00096957811854930136
419,0.00096950721401449481
420,0.00096943631466485326
421,0.00096936542050003651
422,0.0009692945315196344
423,0.00096922364772329813
424,0.0009691527691106644
425,0.00096908189568131872
426,0.00096901102743489516
427,0.0009689401643710264
428,0.00096886930648929165
429,0.00096879845378937369
430,0.00096872760627085943
431,0.00096865676393337026
432,0.00096858592677649474
433,0.00096851509479991323
434,0.0009684442680032376
435,0.00096837344638607114
436,0.00096830262994801334
437,0.0009682318186887398
438,0.00096816101260782845
439,0.00096809021170491825
440,0.00096801941597961358
441,0.00096794862543151923
442,0.00096787784006032926
443,0.00096780705986558623
444,0.00096773628484697518
445,0.00096766551500408293
446,0.000967594750336548
447,0.00096752399084395785
448,0.00096745323652598625
449,0.00096738248738220407
450,0.00096731174341225699
451,0.00096724100461577486
452,0.00096717027099236131
453,0.00096709954254164412
454,0.00096702881926323645
455,0.00096695810115677433
456,0.00096688738822190248
457,0.000966816680458191
458,0.00096674597786527668
459,0.00096667528044280338
460,0.00096660458819037881
461,0.00096653390110761105
462,0.00096646321919416833
463,0.00096639254244962737
464,0.00096632187087364178
465,0.00096625120446579412
466,0.00096618054322574615
467,0.00096610988715308129
468,0.00096603923624746389
469,0.00096596859050847924
470,0.00096589794993577605
471,0.00096582731452894471
472,0.00096575668428764468
473,0.00096568605921148597
474,0.0009656154393000826
475,0.00096554482455305695
476,0.00096547421497004038
477,0.00096540361055066763
478,0.0009653330112945229
479,0.00096526241720124983
480,0.00096519182827048335
481,0.00096512124450182383
482,0.0009650506658949149
483,0.00096498009244933665
484,0.00096490952416478472
485,0.00096483896104081646
486,0.00096476840307708686
487,0.00096469785027320431
488,0.00096462730262877547
489,0.00096455676014345912
490,0.00096448622281687419
491,0.00096441569064862568
492,0.00096434516363836081
493,0.00096427464178566074
494,0.00096420412509017821
495,0.00096413361355150045
496,0.00096406310716931664
497,0.00096399260594320869
498,0.00096392210987279335
499,0.00096385161895772172
500,0.00096378113319757171
501,0.00096371065259199238
502,0.00096364017714064664
