step,amplitude
0,0.0010000000000000124
1,0.00099934224280943365
2,0.00099842224803165717
3,0.00099745073911033173
4,0.00099646976273051161
5,0.00099548768584389142
6,0.00099450616833514057
7,0.00099352553799136076
8,0.00099254585874754167
9,0.00099156714242194495
10,0.0009905893905683132
11,0.00098961260272535721
12,0.00098863677803801638
13,0.00098766191557509635
14,0.00098668801439134911
15,0.00098571507353963908
16,0.00098474309207311991
17,0.00098377206904578986
18,0.00098280200351258807
19,0.00098183289452934467
20,0.0009808647411528571
21,0.00097989754244080731
22,0.00097893129745185389
23,0.00097796600524555056
24,0.00097700166488236566
25,0.00097603827542378473
26,0.00097507583593208055
27,0.00097411434547054463
28,0.00097315380310340695
29,0.0009721942078957243
30,0.00097123555891358976
31,0.00097027785522389698
32,0.00096932109589456929
33,0.00096836527999441166
34,0.00096741040659309473
35,0.0009664564747613062
36,0.00096550348357055072
37,0.00096455143209327632
38,0.00096360031940294843
39,0.00096265014457380216
40,0.00096170090668102335
41,0.00096075260480076941
42,0.00095980523801005707
43,0.00095885880538678801
44,0.00095791330600989647
45,0.00095696873895906569
46,0.00095602510331494557
47,0.00095508239815916536
48,0.00095414062257417106
49,0.0009531997756433492
50,0.00095225985645096701
51,0.00095132086408226599
52,0.00095038279762328789
53,0.00094944565616100773
54,0.0009485094387833476
55,0.00094757414457910766
56,0.0009466397726379368
57,0.00094570632205046826
58,0.00094477379190814083
59,0.00094384218130337874
60,0.000942911489329421
61,0.00094198171508046364
62,0.00094105285765154283
63,0.00094012491613859161
64,0.00093919788963850209
65,0.00093827177724898898
66,0.00093734657806868551
67,0.0009364222911971003
68,0.00093549891573461942
69,0.00093457645078257805
70,0.00093365489544310933
71,0.00093273424881931037
72,0.0009318145100150753
73,0.00093089567813524473
74,0.00092997775228557467
75,0.00092906073157263049
76,0.00092814461510386237
77,0.00092722940198766268
78,0.0009263150913332613
79,0.00092540168225072961
80,0.00092448917385111354
81,0.00092357756524624431
82,0.00092266685554885815
83,0.00092175704387259592
84,0.00092084812933192813
85,0.00091994011104224534
86,0.00091903298811977694
87,0.00091812675968158469
88,0.00091722142484568594
89,0.00091631698273095198
90,0.00091541343245704794
91,0.00091451077314458459
92,0.00091360900391502695
93,0.00091270812389066154
94,0.00091180813219470165
95,0.00091090902795117133
96,0.00091001081028501578
97,0.00090911347832195162
98,0.00090821703118867741
99,0.00090732146801265402
100,0.00090642678792228037
101,0.00090553299004672355
102,0.00090464007351608196
103,0.0009037480374613113
104,0.00090285688101415622
105,0.00090196660330731343
106,0.00090107720347426079
107,0.00090018868064934169
108,0.00089930103396782641
109,0.00089841426256571206
110,0.00089752836557993674
111,0.00089664334214824932
112,0.0008957591914092978
113,0.00089487591250256293
114,0.00089399350456833919
115,0.00089311196674774309
116,0.00089223129818282224
117,0.00089135149801646972
118,0.00089047256539234016
119,0.00088959449945496801
120,0.0008887172993497721
121,0.00088784096422298106
122,0.00088696549322165024
123,0.00088609088549371966
124,0.00088521714018792018
125,0.00088434425645386575
126,0.00088347223344195387
127,0.00088260107030347225
128,0.00088173076619056765
129,0.00088086132025611756
130,0.00087999273165393797
131,0.00087912499953862148
132,0.00087825812306564245
133,0.00087739210139125548
134,0.00087652693367259169
135,0.00087566261906758087
136,0.00087479915673497732
137,0.00087393654583442558
138,0.0008730747855263221
139,0.00087221387497193154
140,0.00087135381333335287
141,0.00087049459977349224
142,0.00086963623345605171
143,0.0008687787135456521
144,0.00086792203920767023
145,0.00086706620960827539
146,0.00086621122391450345
147,0.00086535708129426665
148,0.00086450378091614693
149,0.00086365132194970811
150,0.00086279970356524136
151,0.0008619489249338569
152,0.00086109898522750898
153,0.00086024988361899373
154,0.00085940161928185169
155,0.00085855419139050683
156,0.00085770759912015375
157,0.00085686184164678069
158,0.00085601691814728034
159,0.00085517282779925359
160,0.00085432956978115837
161,0.00085348714327230157
162,0.00085264554745271876
163,0.00085180478150334051
164,0.0008509648446057966
165,0.00085012573594262278
166,0.00084928745469714691
167,0.00084845000005339766
168,0.00084761337119636921
169,0.00084677756731177552
170,0.00084594258758607759
171,0.00084510843120667064
172,0.00084427509736163342
173,0.00084344258523991406
174,0.00084261089403122203
175,0.00084178002292607768
176,0.00084094997111582861
177,0.00084012073779259706
178,0.00083929232214926782
179,0.00083846472337956645
180,0.00083763794067802507
181,0.00083681197323990893
182,0.00083598682026132939
183,0.00083516248093918808
184,0.00083433895447113104
185,0.00083351624005564698
186,0.00083269433689200033
187,0.00083187324418026738
188,0.0008310529611212557
189,0.00083023348691657584
190,0.00082941482076870105
191,0.00082859696188076505
192,0.00082777990945679856
193,0.00082696366270159749
194,0.00082614822082063485
195,0.00082533358302032248
196,0.00082451974850775644
197,0.00082370671649083086
198,0.00082289448617827365
199,0.00082208305677951309
200,0.0008212724275047799
201,0.00082046259756515805
202,0.00081965356617238691
203,0.0008188453325390846
204,0.00081803789587858266
205,0.00081723125540503043
