step,amplitude
0,0.0010000000000000124
1,0.00099934224280943344
2,0.00099789690756826302
3,0.00099598241287655398
4,0.00099379029774945772
5,0.00099143547186385391
6,0.00098898668732442987
7,0.00098648496677969876
8,0.00098395471827172009
9,0.00098141042136348062
10,0.00097886063854848407
11,0.00097631041556193651
12,0.00097376271382246791
13,0.00097121926296130849
14,0.00096868106681328406
15,0.00096614870288223246
16,0.00096362249906092109
17,0.00096110263760129091
18,0.00095858921609158455
19,0.00095608228310042182
20,0.00095358185893952183
21,0.00095108794771339613
22,0.00094860054428442327
23,0.00094611963828170401
24,0.00094364521639734938
25,0.00094117726369530405
26,0.00093871576435285609
27,0.00093626070207800929
28,0.00093381206034286277
29,0.00093136982251263464
30,0.00092893397191673747
31,0.00092650449188687019
32,0.00092408136577766498
33,0.00092166457697719485
34,0.00091925410891246985
35,0.00091684994505196243
36,0.00091445206890686422
37,0.00091206046403147006
38,0.00090967511402321652
39,0.00090729600252273152
40,0.00090492311321361814
41,0.00090255642982232129
42,0.00090019593611791833
43,0.0008978416159121258
44,0.00089549345305897014
45,0.00089315143145482414
46,0.00089081553503813412
47,0.00088848574778943893
48,0.00088616205373112623
49,0.00088384443692740143
50,0.00088153288148419919
51,0.00087922737154893637
52,0.00087692789131055152
53,0.00087463442499934681
54,0.00087234695688678506
55,0.0008700654712855806
56,0.00086778995254943451
57,0.00086552038507288194
58,0.00086325675329140198
59,0.00086099904168110192
60,0.000858747234758704
61,0.00085650131708143919
62,0.00085426127324694269
63,0.00085202708789306738
64,0.00084979874569789419
65,0.00084757623137957658
66,0.00084535952969621263
67,0.00084314862544577714
68,0.00084094350346599147
69,0.00083874414863428445
70,0.00083655054586752125
71,0.00083436268012211981
72,0.00083218053639380737
73,0.0008300040997175701
74,0.0008278333551674814
75,0.00082566828785671231
76,0.00082350888293733656
77,0.00082135512560024858
78,0.00081920700107511349
79,0.00081706449463015676
80,0.0008149275915722272
81,0.00081279627724654253
82,0.00081067053703661178
83,0.0008085503563642852
84,0.00080643572068942739
85,0.0008043266155099895
86,0.00080222302636182973
87,0.00080012493881862206
88,0.00079803233849180973
89,0.00079594521103045293
90,0.00079386354212111591
91,0.00079178731748782516
92,0.00078971652289195086
93,0.00078765114413205449
94,0.0007855911670438824
95,0.00078353657750026304
96,0.00078148736141085251
97,0.00077944350472234031
98,0.00077740499341793286
99,0.0007753718135176743
100,0.00077334395107815494
101,0.00077132139219233432
102,0.00076930412298966409
103,0.00076729212963576408
104,0.00076528539833252873
105,0.00076328391531787761
106,0.00076128766686570592
107,0.00075929663928587295
108,0.000757310818924062
109,0.00075533019216155221
110,0.00075335474541533105
111,0.00075138446513786509
112,0.00074941933781709708
113,0.0007474593499762367
114,0.00074550448817385618
115,0.00074355473900357351
116,0.00074161008909409687
117,0.00073967052510913098
118,0.00073773603374725489
119,0.00073580660174179114
120,0.00073388221586083424
121,0.00073196286290700178
122,0.00073004852971749932
123,0.00072813920316391249
124,0.00072623487015218043
125,0.00072433551762247981
126,0.00072244113254917681
127,0.0007205517019405924
128,0.00071866721283920208
129,0.00071678765232121666
130,0.00071491300749675199
131,0.00071304326550950816
132,0.00071117841353696945
133,0.00070931843879006181
134,0.00070746332851312564
135,0.00070561306998394584
136,0.00070376765051355405
137,0.00070192705744612422
138,0.000700091278158981
139,0.00069826030006244345
140,0.00069643411059974888
141,0.00069461269724696887
142,0.0006927960475129947
143,0.00069098414893928144
144,0.00068917698909994041
145,0.00068737455560154614
146,0.00068557683608313721
147,0.00068378381821599787
148,0.00068199548970373418
149,0.0006802118382820589
150,0.00067843285171881361
151,0.00067665851781374361
152,0.00067488882439860299
153,0.00067312375933690875
154,0.00067136331052395357
155,0.00066960746588664763
156,0.00066785621338347916
157,0.00066610954100446639
